X0,Y0,X-75,Y-75,X75,Y75
-1.4702569970829857,1.2629542848807933,0.46568043284492766,0.23288388978813301,-1.5474624852421417,-1.6101241078594353
1.3114205916248822,-0.3262333607056494,-1.6295735811864551,1.1144542896184442,0.20029236511706489,1.011342344305676
0.09652492276298182,1.3297992629225006,-0.317619201446009,0.9431859037297057,0.38911567881158526,0.45050143807747267
-2.3697199079513434,1.2724293214294047,-1.2861470802082189,2.3739894387392537,1.064317792957582,0.8557177328005541
-0.8906264764374217,0.4146414344564082,0.5953989052383559,0.09206925972495239,0.8244130043664403,1.1866870996335757
0.2521831613909472,-1.5399500419037095,1.7716242210561068,-0.556718469876349,0.32854289114209123,0.5288758833140319
0.8657637548442625,-0.9285670347135381,0.08597498753495786,-0.6543173939431743,0.4548385799923997,0.726752049398353
-0.5825859998864434,-0.2947204467905602,0.43985571786759164,0.6220681739133809,-0.8982285778527221,-0.18772461599428075
0.01252934699571646,-0.005767172747536955,0.2744322630768942,-0.17154888322392559,1.582980232834662,1.380771882637702
0.37485476211389473,2.404653388857951,0.18036022183662614,-0.5900993360158403,-1.5661519805460595,-1.733976626682129
-0.31788573509247287,0.7635934611404596,1.0505489494744367,-1.900155832125814,-1.6871510085525145,-1.8311705347868428
0.4888056348366218,-0.7990092489893682,0.0761849178113585,-1.4153820779412556,-1.5874686395950584,-0.8291164117679604
-2.6586580269984674,-1.1476570092363514,1.647769605965025,-0.403101622055713,0.1613914625179368,1.5404461099517084
-1.680278204689549,-0.28946157368822334,-0.6152730835698139,-0.03848023013736451,-1.3771965630448193,-0.6952245522366395
-0.7795840090758533,-0.29921511789731614,-0.12575893484166836,0.519293675847022,-0.7264464463614632,0.007816479728493753
-0.7132405201128206,-0.411510832795067,-1.3763627755784205,1.5040550442701166,-0.54799990970619,0.7027826105560039
0.5428819371119313,0.2522234481561323,-0.20351511755360402,-0.8199797235516435,-0.25052176060036,-0.6547394560140217
-0.8857783739009317,-0.8919211272845686,-0.6724836212499867,1.1017903886209206,-1.4302732570378667,-2.4699202586663045
0.34859468451075337,0.43568329935571865,0.20811166094006722,-0.6884934422765792,1.4847514183464106,0.6996037757900099
1.0080545781695387,-1.237538421929958,1.4501244626363263,-1.383969220685688,-0.1618091089298928,0.018081252671026546
-1.8831825423825956,-0.22426788527830935,-0.23320015193361443,0.5797434921957677,0.48791019183324,0.5044173740299711
0.9289710792011755,0.37739564598170106,-0.012761355976740496,-0.9847254598960431,0.9648163544971292,-0.9556328384439968
