x,y
1.8202941383224036,3.9916040634614767
0.293652442832348,-1.1163986690370522
2.8102086948461173,3.483693659397782
1.3440135446785073,4.401034314808643
0.5076935015512588,1.653510679446089
-2.622608451565341,-3.6509513218233502
-1.1096172872341286,-2.4085719499987337
-0.6870238519756138,-0.2257840635916153
0.19579829596071968,0.23041796277331672
5.030121278027835,6.011450013586881
1.493589489012714,2.267086325393433
-1.0677252064439886,-1.9276782843003848
-3.468549887694781,-1.4353047951525393
-1.2803930938819923,0.2583522324623624
-0.803971130047288,-0.15229247689476277
-0.9834366695961958,-0.45734052622476307
0.9834758768489238,0.6381623123090387
-2.0020999247626117,-1.5664683003119693
1.229446668236317,1.1733984646696842
-1.625527146214458,-3.230607635795707
-1.2665800527968694,0.5060127043324889
1.436437648966121,0.7807168080815396
0.6181409343807935,0.45210672890059783
2.084502075703739,1.9666494079034853
0.6108632746078135,-0.2971790106794422
0.8391140957901921,1.7474326555182749
3.1255264760092403,2.270100615627712
-1.0153147653331507,-1.54023832714184
-1.9544923049430063,-3.160321631388669
1.0541283446676655,-0.2316481074744861
-0.21453910625876027,-0.3607420236403287
-0.6070627201652421,-1.272019969862054
-0.3076458356415492,-1.0714011031845248
-1.5882950616701794,-0.9284222269324212
1.304803322885034,2.268431653212786
2.4648028604908587,3.048184310964029
2.0218437580559643,2.7607387257254534
-0.2205794057829597,-1.1243273606453166
2.6918929599154566,3.2133602882365646
-0.9431170602479104,0.03511480863256583
3.589573282263095,4.572303238826292
1.1893414805667784,1.700494293359829
-1.7838420788260267,0.003979272419600832
-1.0131081220577356,-2.1012778897357833
-2.5714786275596193,-2.210695236350212
-2.8334417020586753,-1.6058488186299242
-2.222030309206922,-4.058189797905078
2.4142705281907526,3.105974475058718
2.014349101336746,2.1318583114350114
0.032704260476569436,-0.5205716939746641
1.2866773070018092,0.4565882960536443
-0.031668756071981774,-1.062469702402281
4.196755053231896,6.807655959062679
-1.6558778436642834,-1.4539131894928126
-0.331949818028289,0.4477847569731499
-0.17519048986093688,1.5345675679291129
1.589741111429478,1.615806131143318
-0.5808678246264707,0.17535704008538833
-4.043120981011379,-5.253211886215187
-1.9542270588615482,-3.0773386513359915
0.38069439976296865,1.531016195426355
0.15845270650246013,0.23865189008677348
-1.0226560738958985,-2.5243660281109586
0.10837023906193233,-0.13762046828094032
-2.1891806140769567,-1.1153399656073544
0.021439946695476608,1.3498132713780957
-1.738989225792869,-3.885557452122124
0.851428317691435,1.1920694724249516
0.21166240104176465,1.225669027947934
1.2185782883228002,-0.2864619303668756
-0.5375536059123776,0.9018055584017488
0.9926950344855692,0.6512411699703436
-1.2012184781125026,-1.2288127064641259
0.07748506158579715,-0.12676034956974436
0.6105723291163838,2.5622478935446837
3.12832877962736,2.328168513132881
0.5559675665597343,0.542017858185966
0.5645771751498749,-0.5014602867157683
-1.7773711899956774,-1.8218002874973291
-3.789999921151355,-2.333681882735659
-0.5001359887103856,-2.3632282505352173
2.645468331770783,3.31215977752589
1.7657589011484334,2.0884723206490037
-1.0696449270834607,0.37108963941381323
-0.07709235364772288,-1.2177153941563237
-0.8786845578868034,-0.568738691494993
1.1842226204986903,3.433867077517642
-0.186962422400978,-0.541127375602687
3.003366175223345,3.0403952654941873
1.5321362810034456,1.773491161846137
2.422903543856062,3.665233847902582
-0.9220252581792496,-2.3357957458081278
-0.6716506168779564,0.9637489799817924
-1.4969769951562493,-1.9170535476523596
2.943614033659337,0.47158249154768184
1.0389010319316467,0.06959889379522716
-1.1934180869848083,0.2193345935585742
3.5368328884279534,3.41661041893737
0.696197856712405,0.7704758617245473
2.0928594647572334,2.722668964144183
2.5813115449840955,1.4902288627859077
-1.5636258917337964,-1.452354597191948
-1.2163060745524665,-1.0861318052514788
-0.7406504869054329,1.169094593344416
-2.5424273562815234,-2.089931595578311
1.2640261619290702,1.705502312414098
-2.2174519833731603,-2.939746788883558
2.9924562893561015,4.513427628486149
-0.27493631308544847,-1.364077313915161
3.369329285832891,4.428685363030183
-0.787257422443679,-0.6145128188254084
-1.972253718768057,-1.908362861778106
0.872434890282271,-0.174396762407653
-0.5511279665492383,0.9453826414747114
-3.416917887289775,-3.5866934316945005
0.8479710539024277,3.921432185213246
-0.9138504248945545,-3.318724757765662
1.1696395134713455,0.8234055064377486
2.0940566480525704,0.7326691609129119
0.6969222930054428,0.4092929782355659
-0.1989389494560988,0.09055848208719927
-0.3558901581685365,1.4676996661576034
-1.611285066367243,-2.5723775683388883
-0.6855848909081428,-2.242710091370057
-1.7727285351525277,-2.6250055692897973
2.89700352326471,4.4081529836547215
2.9802305633733295,4.017019213782628
-0.019766612555746355,1.4627860391793504
-2.0064790800401697,-2.9147861534563577
1.0989880398289442,-0.46666974360477687
2.583766792818089,4.38148786945899
-0.10278036164618504,-1.3993925680385657
1.3951643792457644,2.4799998667726486
-1.9552665429440739,-1.9284276470379118
1.3225127691021221,2.106427863098622
-2.5857848294820203,-1.3641289982043787
-2.055182378555223,-2.872025869365913
-0.9175490650778453,-2.6708216195693675
-1.5074482031077598,-1.8649186843688472
-1.4236614223101383,-2.092467373279322
1.2763005345209462,2.348269187924518
-0.5669392202720165,1.1204062489082394
0.5716125472842526,-1.3235816401205256
-1.771705840027526,-2.5177297888108483
-1.7922693380507886,-2.221899522679972
-1.5786392369207893,-1.4050078707756533
-1.5700744366576203,-2.806840036479239
-0.8765408319522479,-0.6861458977467915
0.8974373087654266,1.575547655136008
-2.0632262306867886,-2.6627098899338604
