X0,Y0,X25,Y25,X75,Y75,X100,Y100
1.6551502987221594,-0.16773347546888548,-0.4359161828947409,-0.9945672002796742,0.35346416748026327,-0.36958000626613635,-2.1023822929313978,-2.1023822929313978
-0.22346826210975185,-0.6803623318711881,0.16445500284692338,-2.1972266212130998,0.07259820227361174,0.8653179032980969,-0.5937831784729545,-0.5937831784729545
-0.6948241026562745,0.4908793738607115,0.5227774846001728,-0.4664609766155944,0.48399018240516056,0.7481706836789558,-1.219370658880125,-1.219370658880125
-1.709134688879602,-0.5416102757989192,0.6254981094244066,0.5441400438396528,0.5994390471431681,1.3891850086501976,1.1148048674181579,1.1148048674181579
-0.6988627891158696,-1.0256395498301638,1.2697222403645392,-0.1811306007928638,-0.5497495598583627,-0.795611155976334,-1.3157906345721153,-1.3157906345721153
-0.6458408259750338,0.44977514803781493,0.8264096963467514,-0.9661959384968154,-0.49748699696096377,-0.8723355442224813,0.09893148120634897,0.09893148120634897
0.3322241483630811,0.9463425437152522,0.29604212899172516,-0.772667121933921,-0.16163164643255523,0.7915870290574558,0.3623395541437103,0.3623395541437103
-0.43589205879171156,0.5722584759450744,-0.2934431791080607,0.369302668266022,-0.6646113999431087,-0.09006624074995434,0.5442907081840207,0.5442907081840207
-0.03830236644908571,0.40372609903385653,2.872007443226994,3.3175894740409393,-1.4255864943364998,-0.9288298738650074,-0.5919554277547636,-0.5919554277547636
0.35414206334643306,0.8651027123520991,0.9566001859801474,-1.7121226847497015,0.07022226085452038,-0.7902946188824367,-0.768055162845888,-0.768055162845888
0.583353194369461,1.50617966478814,-2.6598770810232915,1.3397535106211178,-0.41333370209227516,-0.8245851414474965,-0.7443648105560494,-0.7443648105560494
-0.5481869242273586,-0.32706780378485406,0.7100969504148243,0.7438362758406581,-1.22926712134419,0.16009284082853137,1.8122747998244895,1.8122747998244895
-0.3434663934763112,0.7447504615074103,-1.0146527361129518,-1.3769835593614568,0.23752838195322093,-0.18378431129663844,0.4281557399376669,0.4281557399376669
-0.40615525389788987,-1.4291013029269184,-1.346146517068815,-0.09329001211914478,0.4851748421828885,-0.4217617475163408,0.3323975885741873,0.3323975885741873
0.9215733472280546,0.4873374268584512,-0.452890761847321,-0.5597190429087866,-0.3392264561439299,-0.5497929637571991,-1.4667990711751981,-1.4667990711751981
-0.7741616847635885,1.4962455018623861,1.2769120230171374,0.35303540163754876,-0.15650707335200228,0.1889364751998859,0.3834732271246905,0.3834732271246905
-1.1159196532377331,-0.017666732105890322,0.1814724463057975,0.22849283486184246,-0.28894716066670645,-1.3627226496440699,0.883542302152895,0.883542302152895
-0.21791045306584822,1.149625812990249,1.4566809032399708,0.4515288106071095,0.7335645904596726,0.5164894251337975,-0.002677667306843353,-0.002677667306843353
1.89163778931992,1.4363732640650804,-0.509976507636874,-1.3355570010421003,-1.586928356385115,-0.9259137653555191,0.9281065835070265,0.9281065835070265
2.599456357627761,0.5100176036094226,-1.4125539002683205,-1.786382306909464,-3.162670871458306,-2.763161862550171,0.26371178791727284,0.26371178791727284
1.391370379988103,2.236194665169531,0.861464979419055,0.400992643506669,2.995589908437176,2.189013081543913,0.6660286955508776,0.6660286955508776
0.2859471978167111,-0.9680289253601219,-0.8030368274421127,1.7903584447063525,-0.2894632207032891,-0.6206923260805175,-0.4992623534888507,-0.4992623534888507
0.8930532347692299,1.0861200598568581,0.16397484647043709,-0.579447646983426,-0.14242665525488285,-1.2327451802256455,-1.3968556178649307,-1.3968556178649307
-1.515459329357712,0.5540333777248388,-0.1997646092669354,1.8977480361940724,-0.7570289605720678,-1.3833186319027968,-0.27158257085425974,-0.27158257085425974
-1.2598828432253775,-1.1404370379838507,0.4973101605457022,-1.2925616435416987,-0.5855510512496747,-1.3765662333944129,0.4417176783087242,0.4417176783087242
0.9085541254353886,-0.1725746964905027,0.8222825377530705,0.6889933414759308,-0.21360934425402187,0.6944531793499816,-0.09760563347483976,-0.09760563347483976
-1.2836583827047756,1.092849253835827,-2.0409673241122848,-0.9778004619250209,-0.8777909642172209,-0.6431121423241327,-1.6297405589795586,-1.6297405589795586
0.3962299162849961,-0.6653941116487168,0.31035256751249185,-0.08725650762463663,0.40063736329084154,0.04548832979738829,-0.6838682055833197,-0.6838682055833197
0.5185317901972382,0.4125277189732471,-0.533950331725412,0.11288665930606082,-1.1147641019662506,-0.5986636057782564,-1.9316587150185855,-1.9316587150185855
-0.6139412207834026,-0.288301602241006,0.762649205391014,-1.0000781792675202,-0.9724027813834449,-0.86166697803697,0.29479850796500295,0.29479850796500295
1.0009510878110044,0.28964042120727956,-0.32453848312981687,1.082996187452406,1.3881379151951307,1.3864903439819654,1.1008843166394522,1.1008843166394522
-0.009822833466239385,-0.9717575438843049,-1.3247830745502929,-1.3457412219126967,-1.0236731457268604,0.10918418779808758,0.9450871850652135,0.9450871850652135
0.03968472538335405,-0.964373952117878,-0.03436281244860159,0.41505201120822144,-0.2714027814670982,0.40671806260505505,-1.846276380524748,-1.846276380524748
-0.10425881240151423,0.6521258821861975,2.0014367943284155,1.5212577280623123,0.5076073827025244,-0.16153429610747358,-0.7780832206488668,-0.7780832206488668
-0.3595308534083119,0.12169529149049021,-0.7356870676571499,-1.0488360914338473,-0.05105968863705118,0.14180111235952367,-0.23748503203055088,-0.23748503203055088
